depot_id;vendor;modelHardware;id_unit;technician;Lon;gatewayId;address_mac;installDate;ipv4;signal_dbm;lastSeen;Lat;firmware_version
90;Hövel Jopich KG;GWX-100;;John Roberts;-6.94016;GW-15137;8f:48:01:82:d1:5b;03/19/2022, 00:00:00;45.202.173.86;-56.20000;16 Jul 2024;41.33752;v2.7.0
53;Amorim;GWX-200;;Edward Nguyen;-8.27504;GW-15138;32:af:eb:1f:08:c7;07/20/2018, 00:00:00;96.112.188.209;-49.50000;2024/03/01;41.02443;v3.4.1
81;Silva;GWX-100;;Carlos Gaspar;-7.06589;GW-15139;59:c0:c8:9f:96:54;12/31/2019, 00:00:00;6.203.186.134;-77.50000;02/18/2024, 00:00:00;38.69419;v3.4.1
11;Mitschke;GWX-300;;Ricardo Figueiredo;-8.27798;GW-15140;7e:ec:69:36:54:fa;2023-12-15;29.59.22.253;-66.20000;22 Jun 2024;41.68327;v1.2.5
64;Ribeiro;NODE-9;;Brunhild Meister-Klemm;-8.05203;GW-15141;f0:31:62:af:a2:35;12 Oct 2022;237.184.68.150;-66.10000;01/07/2024, 00:00:00;40.42145;v1.2.5
76;Amorim;NODE-9;;John Taylor;-7.45753;GW-15142;f7:3e:4a:4d:1a:17;10/18/2022, 00:00:00;67.85.243.117;-78.70000;2025/01/30;41.42547;v2.7.0
72;Mitschke;NODE-9;;César da Neto;-8.18781;GW-15143;1f:34:ff:da:f2:34;02 Jun 2018;251.246.215.53;-59.10000;11/28/2024, 00:00:00;39.74425;v1.2.5
53;Rädel Löwer AG;GWX-100;;Felicia Gaines;-8.94800;GW-15144;aa:d0:83:1b:62:13;2018/11/22;216.219.251.201;-68.00000;2024-01-16;39.35314;v3.4.1
51;Leal Freitas S/A;GWX-300;;Diane Hess;-8.35606;GW-15145;2e:e2:40:8b:f7:5a;2021-09-01;152.123.40.240;-91.00000;30 Apr 2024;38.97717;v2.7.0
101;Pinto Gaspar S.A.;GWX-200;;Gero Bärer;-8.19368;GW-15146;e8:0d:6a:ca:94:68;09/23/2016, 00:00:00;247.135.73.151;-85.00000;05 Feb 2024;39.10700;v3.4.1
95;Ribeiro;GWX-300;;Hans-Karl Henschel MBA.;-8.44962;GW-15147;db:2d:ac:1f:22:89;07/21/2021, 00:00:00;233.95.220.163;-69.90000;12 Nov 2024;40.38408;v3.4.1
26;Ribeiro;NODE-9;;James Gonzales;-9.01406;GW-15148;61:28:5e:5f:49:85;10/26/2021, 00:00:00;58.98.251.151;-67.30000;2025-01-28;39.58689;v1.2.5
109;Allen-Ferguson;NODE-9;;Artur Fernandes;-7.23777;GW-15149;cb:39:d9:81:f5:bb;20 Dec 2015;48.4.28.206;-88.50000;22 Jan 2025;40.14714;v2.7.0
3;Ribeiro;GWX-100;;Kelly Azevedo-Fonseca;-7.18420;GW-15150;50:9c:ec:89:4c:25;2023-12-11;58.100.79.128;-65.20000;2024-04-16;39.23419;v3.4.1
21;Silva;NODE-9;;Nair Vaz-Baptista;-9.22445;GW-15151;f0:4b:8a:8b:8a:89;07/16/2018, 00:00:00;52.106.238.237;-67.40000;12/26/2024, 00:00:00;40.50009;v1.2.5
64;Gibbs, Scott and Moore;GWX-300;;Gero Bärer;-7.88185;GW-15152;c8:80:b0:de:a2:d0;2022/10/27;10.225.111.190;-54.60000;24 Dec 2024;40.25396;v1.2.5
100;Zobel;GWX-100;;Edward Nguyen;-8.90579;GW-15153;be:89:3a:82:f0:66;2018-03-07;69.160.8.69;-67.20000;2024-06-09;40.44602;v1.2.5
54;Henson, Walker and Pruitt;NODE-7;;Mara Marques;-8.74089;GW-15154;01:86:15:45:23:1f;2024-09-24;108.120.59.33;-82.60000;2024/03/30;40.88911;v3.4.1
82;Roy and Sons;NODE-9;;Gerhart Herrmann B.Eng.;-9.27043;GW-15155;13:87:00:85:3e:fb;12/05/2024, 00:00:00;192.134.165.84;-62.60000;20 Jun 2024;38.98197;v1.2.5
69;Johnson-Garrett;NODE-9;;Carminho Fonseca;-7.46354;GW-15156;f3:76:ba:36:07:87;2024-11-29;106.162.8.199;-71.20000;2025/02/03;40.41390;v1.2.5
87;Hövel Jopich KG;NODE-7;;Xavier Coelho-Pires;-7.76962;GW-15157;e6:0d:9a:66:cb:6f;2020-10-31;43.72.25.252;-86.20000;08/15/2024, 00:00:00;39.05557;v2.7.0
21;Mitschke;GWX-200;;Dipl.-Ing. Sybilla Ackermann B.A.;-6.30755;GW-15158;62:77:96:10:ff:6f;21 Jan 2021;54.40.66.86;-78.10000;2024-12-19;40.88879;v2.7.0
29;Henson, Walker and Pruitt;NODE-9;;Gunter Scholl B.A.;-8.60681;GW-15159;5d:90:6c:9a:dd:e2;2018/09/08;110.58.170.51;-60.40000;2024-06-01;39.70614;v1.2.5
104;Rivers, Welch and Hood;GWX-300;;Kata Eckbauer;-6.20363;GW-15160;05:82:0c:e1:c6:86;2017/07/28;149.59.1.11;-74.80000;2024/05/29;41.33283;v2.7.0
21;Stroh;NODE-7;;Dr. Marc Robinson;-8.69064;GW-15161;dc:07:3c:04:6f:2c;2016-08-05;214.191.102.201;-56.50000;2024-07-16;40.52837;v2.7.0
115;Gutknecht Stiftung & Co. KG;GWX-100;;Christopher Phillips;-7.95352;GW-15162;aa:ea:9f:4e:f8:40;2017/09/03;83.118.66.57;-52.70000;2024-08-23;39.12896;v2.7.0
33;Roy and Sons;NODE-7;;Dr. Marc Robinson;-7.18725;GW-15163;7e:cb:c4:17:cb:6a;30 Oct 2015;145.74.48.67;-55.80000;2024-02-06;41.44813;v2.7.0
79;Schenk GmbH;GWX-300;;Hans-Karl Henschel MBA.;-6.59091;GW-15164;8c:7b:5b:92:d0:41;2022/06/18;236.67.134.82;-68.00000;01/11/2024, 00:00:00;39.32275;v2.7.0
42;Huhn KGaA;GWX-100;;Dipl.-Ing. Nicole Henschel B.Eng.;-6.92538;GW-15165;fc:bb:3c:49:6f:cb;2017-10-10;61.71.90.216;-67.80000;2024/08/08;38.88305;v3.4.1
37;Stroh;NODE-9;;Jörgen Schleich-Vogt;-9.06168;GW-15166;c5:84:79:ea:8b:e0;2016-03-19;179.50.241.53;-86.20000;03/27/2024, 00:00:00;40.03746;v2.7.0
93;James PLC;NODE-9;;Angela Bridges;-8.69340;GW-15167;9e:15:c8:31:04:fb;07/30/2015, 00:00:00;116.87.87.29;-68.70000;04/13/2024, 00:00:00;39.54981;v2.7.0
4;Rogner KG;GWX-300;;Diane Hess;-7.34422;GW-15168;1d:b7:c5:12:01:6a;2023-10-23;102.195.147.86;-58.00000;17 Jan 2024;40.49897;v3.4.1
79;Leal Freitas S/A;NODE-9;;Carminho Fonseca;-6.75955;GW-15169;03:15:cf:8b:dc:03;05/28/2016, 00:00:00;220.208.5.123;-97.30000;2024-02-27;41.27433;v2.7.0
8;Hernandez, Malone and Smith;GWX-300;;Ricardo Figueiredo;-7.63937;GW-15170;a3:ba:51:86:91:1e;08/29/2024, 00:00:00;105.213.76.232;-76.10000;11/07/2024, 00:00:00;40.39379;v3.4.1
27;Trapp Langern OHG mbH;GWX-100;;Univ.Prof. Kai-Uwe Dowerg B.Eng.;-6.57589;GW-15171;36:12:f3:26:1c:7f;11/12/2024, 00:00:00;198.180.142.21;-59.00000;11 Jan 2024;40.33356;v3.4.1
90;Becker, Sanchez and Crawford;GWX-100;;Mariana Pinheiro;-8.87025;GW-15172;61:5a:48:2a:7d:15;2024-03-27;212.57.131.189;-85.50000;2025/01/14;39.86532;v3.4.1
46;Rädel Löwer AG;NODE-7;;Erika Antunes;-9.28770;GW-15173;12:6f:7f:b4:95:07;2021-08-27;152.192.226.233;-86.00000;2024-12-04;38.61334;v3.4.1
47;Gibbs, Scott and Moore;GWX-200;;Jan Gumprich-Niemeier;-8.62599;GW-15174;e2:96:98:ae:90:f7;02/17/2022, 00:00:00;55.253.35.38;-68.50000;2025-01-16;40.93893;v2.7.0
79;Carter, Kim and Allen;NODE-7;;Ivan Reis-Branco;-8.25013;GW-15175;e8:4b:18:14:df:59;28 Aug 2016;208.220.205.221;-65.30000;2024-12-22;41.27979;v2.7.0
90;Moore, Kennedy and Berger;GWX-100;;Dajana Dörschner B.A.;-8.44135;GW-15176;b0:9a:77:21:2c:bb;04/16/2021, 00:00:00;83.59.154.8;-56.60000;2024/09/14;39.16268;v3.4.1
94;Becker, Sanchez and Crawford;GWX-100;;Hugo Alves;-7.32166;GW-15177;2e:34:1b:4e:1c:e1;2019/01/17;63.45.59.95;-75.30000;01/07/2024, 00:00:00;40.04296;v2.7.0
64;Walker Ltd;GWX-300;;Carminho Melo;-8.26551;GW-15178;ae:89:a8:ba:87:c3;2024/10/20;72.42.58.204;-62.00000;2024-08-13;39.20960;v2.7.0
8;Becker, Sanchez and Crawford;GWX-100;;Teresa do Teixeira;-6.83310;GW-15179;06:b1:e9:d9:63:33;31 Mar 2021;108.0.32.187;-65.60000;15 Aug 2024;39.97100;v1.2.5
53;Becker, Sanchez and Crawford;GWX-100;;Ralf-Peter Anders;-6.55687;GW-15180;12:97:90:2f:48:0b;30 Sep 2023;37.119.23.245;-84.30000;12/23/2024, 00:00:00;39.82804;v1.2.5
21;Amorim;GWX-100;;Ralf-Peter Anders;-6.68955;GW-15181;bd:7e:a9:3c:d8:a6;16 Mar 2017;171.198.192.194;-87.90000;2024-01-05;39.27638;v3.4.1
48;Moore, Kennedy and Berger;GWX-200;;Sandra Wilson;-8.98395;GW-15182;43:a8:58:76:ce:d0;10/22/2019, 00:00:00;204.76.249.144;-77.60000;2024-06-24;41.54959;v1.2.5
34;Becker, Sanchez and Crawford;NODE-7;;Jennifer Cervantes;-8.65438;GW-15183;1f:af:13:18:55:a3;23 Aug 2020;168.155.66.186;-58.00000;2024/05/29;39.25494;v2.7.0
16;James PLC;GWX-300;;Marta Costa;-6.83178;GW-15184;bf:66:fb:a1:0d:5a;05/20/2021, 00:00:00;79.94.31.210;-80.80000;2024/06/27;40.70787;v1.2.5
104;Becker, Sanchez and Crawford;NODE-7;;Carlos Gaspar;-8.85963;GW-15185;6d:c7:8f:4f:78:21;12/11/2019, 00:00:00;26.158.143.237;-90.60000;2024-05-23;39.81429;v1.2.5
56;Zobel;GWX-100;;Blake Smith;-8.88678;GW-15186;e9:c7:e3:6d:3c:5f;23 Mar 2017;93.33.145.20;-80.30000;2024/08/12;40.17143;v2.7.0
33;Moore, Kennedy and Berger;NODE-7;;Blake Smith;-8.35952;GW-15187;2c:ca:e7:4c:21:a9;12 Mar 2022;236.58.73.21;-97.10000;2024/01/08;38.60208;v1.2.5
36;Zobel;GWX-100;;César da Neto;-8.00387;GW-15188;dc:a7:b5:65:ad:40;09/19/2017, 00:00:00;129.54.175.14;-78.20000;2024-11-04;38.62465;v3.4.1
97;Allen-Ferguson;GWX-100;;Herr Jacek Preiß B.A.;-7.61261;GW-15189;6f:71:18:17:bb:c4;2018-01-26;22.203.96.188;-63.90000;06 Sep 2024;40.71893;v3.4.1
114;Silva;GWX-300;;Carlos Gaspar;-8.41884;GW-15190;4c:a6:a3:62:b0:3e;2022/08/23;249.216.48.252;-87.20000;2024/06/07;40.71782;v3.4.1
72;Macedo Faria e Filhos;NODE-9;;James Gonzales;-8.67857;GW-15191;18:33:fb:23:0f:07;2024/10/27;65.31.234.3;-92.30000;02/13/2024, 00:00:00;38.72224;v3.4.1
50;Faria;GWX-300;;Carminho Fonseca;-7.47638;GW-15192;bc:a7:3f:6c:a9:8c;06/28/2016, 00:00:00;220.82.128.194;-68.50000;07 Apr 2024;39.77275;v1.2.5
88;Macedo Faria e Filhos;NODE-9;;Dr. Zita Keudel;-9.01124;GW-15193;b6:b9:48:b4:07:8b;2023-12-24;185.84.144.143;-85.00000;2024-08-22;41.00089;v2.7.0
1;Trevino-Turner;NODE-7;;John Roberts;-8.32175;GW-15194;78:76:5b:2f:38:7f;2023/08/12;47.231.119.128;-55.20000;06/15/2024, 00:00:00;41.43809;v2.7.0
41;Johnson-Garrett;GWX-200;;Kata Eckbauer;-9.03953;GW-15195;34:22:ba:1e:29:d7;2016-05-11;173.89.71.243;-76.10000;15 Mar 2024;40.68585;v2.7.0
45;Gibbs, Scott and Moore;GWX-100;;Brunhild Meister-Klemm;-7.00670;GW-15196;5a:b1:ea:4d:a2:b8;25 Jul 2024;23.92.7.162;-50.30000;2024-08-22;40.40658;v1.2.5
2;Reinhardt;NODE-7;;Courtney Johnson;-7.89659;GW-15197;08:78:d1:72:c9:66;2015/04/28;221.250.204.202;-71.70000;25 Feb 2024;39.74466;v3.4.1
51;Faria;GWX-200;;Jennifer Cervantes;-7.99276;GW-15198;4e:bc:a3:5a:13:48;05/25/2021, 00:00:00;158.210.148.160;-83.50000;11/11/2024, 00:00:00;39.20189;v1.2.5
111;Ribeiro;NODE-9;;Dr. Veronica Ortmann MBA.;-7.82697;GW-15199;68:cf:ec:9e:00:27;2016-10-23;133.224.62.222;-67.70000;04/19/2024, 00:00:00;38.79069;v2.7.0
32;Johnson-Garrett;GWX-200;;Veronica Patterson;-8.65753;GW-15200;db:0c:be:3f:66:b1;02/29/2016, 00:00:00;154.9.167.175;-74.50000;07/19/2024, 00:00:00;40.84545;v2.7.0
78;Kraushaar GbR;GWX-200;;Dipl.-Ing. Sybilla Ackermann B.A.;-6.86382;GW-15201;ea:37:b8:e6:62:04;2020/07/04;148.21.70.196;-88.20000;2024-06-26;40.87981;v2.7.0
103;Gibbs, Scott and Moore;GWX-100;;Matilde Esteves;-8.53221;GW-15202;6b:66:87:91:c0:60;2024-01-15;141.20.246.242;-52.20000;02/07/2024, 00:00:00;39.72979;v1.2.5
87;Allen-Ferguson;GWX-200;;Jo Fry;-9.11304;GW-15203;06:61:5f:f4:cc:d8;2015-11-19;130.170.3.173;-67.50000;06 Oct 2024;39.48918;v2.7.0
63;Pinho Lopes Lda.;GWX-200;;Jennifer Cervantes;-6.44108;GW-15204;2e:a0:3a:bf:93:69;2015-01-01;224.198.192.162;-68.90000;03/30/2024, 00:00:00;41.31857;v2.7.0
31;Leal Freitas S/A;NODE-9;;Ryan Rios;-8.78557;GW-15205;fa:66:46:cc:c2:1e;25 Mar 2018;138.83.57.2;-85.50000;17 Aug 2024;39.64362;v1.2.5
75;Heinrich;GWX-100;;Jörgen Schleich-Vogt;-7.81805;GW-15206;64:b4:34:4a:4a:ef;04 May 2018;203.132.121.134;-77.60000;24 Feb 2024;39.40250;v1.2.5
47;Gutknecht Stiftung & Co. KG;NODE-9;;James Burns;-8.73415;GW-15207;be:44:87:28:8a:ce;13 Mar 2019;225.124.56.81;-81.90000;10 Nov 2024;39.46676;v2.7.0
84;Trapp Langern OHG mbH;GWX-300;;Melissa Morais;-9.12058;GW-15208;06:ee:e5:6b:41:c9;09/14/2018, 00:00:00;10.114.110.209;-78.70000;02 Oct 2024;40.62615;v2.7.0
52;Macedo Faria e Filhos;GWX-100;;Carminho Fonseca;-8.68158;GW-15209;e5:79:11:34:81:27;2022-06-27;247.232.227.52;-64.90000;03/31/2024, 00:00:00;40.89280;v3.4.1
44;Schenk GmbH;GWX-300;;Erika Macedo;-8.54632;GW-15210;4c:a2:bb:04:8d:a1;2020/10/05;56.231.232.55;-74.50000;08/05/2024, 00:00:00;40.46877;v3.4.1
39;Johnson-Garrett;GWX-200;;Carminho Fonseca;-8.61852;GW-15211;16:77:23:eb:8c:46;2021/02/19;100.222.229.5;-77.40000;2024-09-17;39.24043;v3.4.1
13;Hofmann Bender GmbH;GWX-300;;Jan Gumprich-Niemeier;-6.83893;GW-15212;f1:f7:1f:7b:e5:2f;17 Apr 2015;109.130.239.99;-55.80000;06 Mar 2024;40.97139;v1.2.5
1;Zobel;GWX-100;;Márcio Barros;-7.40722;GW-15213;70:5b:15:8f:b3:a6;2021-05-21;169.38.96.75;-57.20000;06 Dec 2024;39.23385;v1.2.5
8;Trapp Langern OHG mbH;NODE-9;;Brunhild Meister-Klemm;-7.98533;GW-15214;11:16:45:96:ea:8a;01/19/2015, 00:00:00;124.50.205.196;-82.40000;10/09/2024, 00:00:00;38.85083;v3.4.1
68;Reinhardt;NODE-7;;Dipl.-Ing. Sybilla Ackermann B.A.;-8.99582;GW-15215;3e:50:b3:d6:a8:8e;15 Jul 2018;30.3.129.151;-83.30000;2024/09/11;39.66350;v2.7.0
115;Faria;GWX-300;;Gero Bärer;-7.99422;GW-15216;f0:84:3a:9a:d3:c3;04/21/2017, 00:00:00;184.255.48.150;-67.10000;19 Oct 2024;38.88007;v1.2.5
110;Henson, Walker and Pruitt;NODE-7;;Ing. Meik Hein B.A.;-7.34249;GW-15217;10:fa:09:5f:9e:58;26 Oct 2022;197.144.192.107;-80.00000;2024-02-06;40.99396;v3.4.1
80;Faria;NODE-7;;Jan Gumprich-Niemeier;-6.20805;GW-15218;63:f8:77:c6:54:ed;2016-12-20;225.69.192.201;-73.10000;04 Apr 2024;41.24430;v3.4.1
85;Roy and Sons;GWX-100;;Kayla Finley;-6.22076;GW-15219;16:8f:cf:80:ba:46;2024-02-11;147.213.175.236;-52.40000;29 Jan 2024;40.26367;v3.4.1
76;Faria;NODE-7;;Salvador Matias;-8.44684;GW-15220;49:e6:cc:cc:d4:c6;2016-03-20;204.106.197.141;-60.30000;16 Jan 2024;40.59521;v3.4.1
11;Stroh;GWX-200;;Nelson do Moura;-8.66555;GW-15221;4b:a6:2a:51:9b:2f;02 Jul 2015;145.171.71.6;-75.40000;2024-12-28;39.96750;v3.4.1
91;Silva;NODE-7;;Tiago Ferreira;-6.61336;GW-15222;0a:89:a4:be:3e:1f;11/25/2016, 00:00:00;205.225.223.99;-78.90000;24 Sep 2024;40.43475;v3.4.1
71;Amorim;GWX-100;;Michelle Lewis;-8.23650;GW-15223;ef:ff:3b:48:f9:e7;2019-02-25;129.64.236.227;-62.70000;2024-09-23;38.92298;v3.4.1
73;Ribeiro;GWX-200;;Ivan Reis-Branco;-8.04943;GW-15224;7d:d0:fd:51:9c:c2;04/21/2016, 00:00:00;235.18.190.178;-72.70000;2024/09/14;39.00011;v3.4.1
48;Reinhardt;GWX-100;;Kayla Finley;-7.43173;GW-15225;0a:36:7c:1b:8a:cc;07 Feb 2023;17.6.198.54;-43.10000;12 Nov 2024;41.49468;v2.7.0
11;James PLC;NODE-9;;Teresa Church;-8.39061;GW-15226;3a:53:f7:d7:aa:9c;15 Aug 2019;97.37.107.211;-65.50000;01/26/2024, 00:00:00;38.62056;v2.7.0
1;Stroh;GWX-300;;Samir Heuser;-7.53548;GW-15227;0c:8a:6d:19:f2:05;08/16/2020, 00:00:00;118.243.151.187;-71.20000;2024/02/18;41.37751;v2.7.0
89;Hernandez, Malone and Smith;NODE-9;;Leandro Martins;-7.66686;GW-15228;37:c9:db:80:b7:89;2021/01/30;27.80.148.243;-55.10000;25 Oct 2024;40.68016;v2.7.0
105;Teixeira;NODE-7;;Karl-Heinz Hänel;-9.11119;GW-15229;54:6c:d6:49:fa:cd;12 Jul 2021;247.196.150.248;-62.60000;08 Jan 2025;40.46465;v2.7.0
79;Walker Ltd;GWX-100;;Brunhild Meister-Klemm;-9.20290;GW-15230;7e:b0:6a:1c:57:d4;10/07/2020, 00:00:00;70.191.137.21;-75.50000;2024/01/21;39.14717;v1.2.5
62;Ribeiro;NODE-7;;Jo Fry;-7.87782;GW-15231;01:56:df:2d:89:ca;2016/09/27;116.87.87.183;-70.80000;01/25/2025, 00:00:00;38.70514;v1.2.5
15;Barker, Henson and Neal;GWX-200;;Dipl.-Ing. Hubertine Hertrampf B.Sc.;-8.09192;GW-15232;71:2e:02:d9:7f:6c;05 Jan 2023;67.155.43.118;-84.90000;04/28/2024, 00:00:00;39.43687;v3.4.1
8;Carter, Kim and Allen;GWX-100;;Karl-Heinz Hänel;-7.82445;GW-15233;16:08:55:8b:83:a8;06/21/2015, 00:00:00;110.68.148.14;-72.80000;2024-04-15;41.16373;v1.2.5
68;Hermighausen Weinhold AG & Co. KG;NODE-9;;John Roberts;-9.20451;GW-15234;49:10:e0:ee:9c:f6;03 Jun 2019;154.223.10.229;-87.80000;01 Jan 2024;40.76008;v2.7.0
43;Reinhardt;GWX-300;;Ing. Meik Hein B.A.;-9.25924;GW-15235;7c:d7:88:11:51:bd;2016/06/09;155.51.191.166;-90.30000;2024-06-17;41.13105;v2.7.0
108;Becker, Sanchez and Crawford;NODE-7;;Tiago Ferreira;-7.91350;GW-15236;45:eb:42:3a:f3:44;2015-08-20;254.212.191.62;-64.40000;02/05/2024, 00:00:00;39.62190;v2.7.0
84;Reinhardt;GWX-100;;Sandro Esteves-Esteves;-8.23722;GW-15237;1b:0e:15:b2:30:e3;05/19/2024, 00:00:00;225.144.230.237;-92.70000;2024-09-27;40.73453;v3.4.1
58;Zobel;GWX-100;;Matilde Esteves;-6.47146;GW-15238;8f:12:dd:b8:2c:74;26 Dec 2023;216.81.1.13;-73.20000;2024/01/16;41.28407;v3.4.1
116;Zobel;NODE-9;;Danny Kohl-Ernst;-6.56178;GW-15239;17:15:63:af:66:40;02/03/2023, 00:00:00;135.93.71.216;-61.40000;20 May 2024;41.28262;v2.7.0
17;Johnson-Garrett;GWX-100;;Sebastião Silva;-6.34729;GW-15240;9b:3c:0a:11:ce:95;17 Jun 2024;200.140.48.89;-86.50000;2024-10-28;39.46040;v1.2.5
32;Moore, Kennedy and Berger;GWX-200;;Wilson Oliveira;-7.69728;GW-15241;a2:c8:ae:1c:3f:23;08 Nov 2017;180.185.212.72;-66.90000;2024/10/07;39.66713;v1.2.5
115;Henson, Walker and Pruitt;GWX-300;;Catarina-Débora Macedo;-7.69405;GW-15242;dc:65:05:26:f1:3b;2020/03/07;19.17.76.79;-49.40000;10/11/2024, 00:00:00;39.91205;v2.7.0
4;Heinrich;GWX-100;;Blake Smith;-6.85493;GW-15243;ed:51:38:2e:67:2d;11/28/2017, 00:00:00;158.84.234.62;-71.00000;14 Jan 2024;40.94670;v1.2.5
48;Rogner KG;GWX-100;;Edelbert van der Dussen-Gierschner;-7.57870;GW-15244;cf:b5:b9:5b:94:81;19 Jan 2021;239.41.255.37;-70.10000;2024-12-25;40.64232;v3.4.1
80;Huhn KGaA;GWX-300;;Tomasz Baum B.Sc.;-7.19782;GW-15245;21:dc:7e:2e:7a:66;30 Sep 2020;126.225.206.176;-67.10000;04/28/2024, 00:00:00;39.08771;v2.7.0
19;Trevino-Turner;NODE-7;;Lea Eigenwillig;-7.32681;GW-15246;6a:26:49:47:4c:67;2022/02/10;138.7.198.161;-80.60000;10/11/2024, 00:00:00;38.92983;v3.4.1
83;Amorim;NODE-9;;Carlos Gaspar;-7.33422;GW-15247;19:66:f0:60:71:a9;2021-08-29;178.221.34.228;-63.90000;23 Jan 2025;39.00171;v2.7.0
7;Faria;NODE-7;;Christian Johnston;-7.92413;GW-15248;c1:9e:5a:dc:b2:2a;03/18/2016, 00:00:00;56.109.169.230;-65.40000;08/23/2024, 00:00:00;39.87286;v2.7.0
14;Barker, Henson and Neal;NODE-7;;Dipl.-Ing. Elisabet Kraushaar;-8.02153;GW-15249;56:93:cd:e0:8d:7a;2018/01/28;243.59.122.170;-58.90000;2024/07/18;40.84123;v3.4.1
49;Reinhardt;GWX-100;;Salvador Matias;-7.62442;GW-15250;c9:3f:62:67:98:8c;14 Feb 2023;105.174.217.84;-77.40000;29 Mar 2024;41.53093;v2.7.0
96;Becker, Sanchez and Crawford;GWX-300;;Nelson do Moura;-6.46646;GW-15251;df:6b:00:1f:ad:b0;2024-05-20;227.102.110.65;-58.50000;2024-10-24;41.34876;v2.7.0
91;Schenk GmbH;NODE-7;;Nelson do Moura;-6.61260;GW-15252;82:f3:43:a2:7b:12;01/07/2024, 00:00:00;192.87.104.136;-75.90000;2025-02-01;41.57611;v1.2.5
115;Hofmann Bender GmbH;NODE-9;;Márcio Barros;-7.12307;GW-15253;10:ba:8b:53:51:c3;04/29/2021, 00:00:00;142.110.63.173;-76.30000;2024-02-06;39.91303;v2.7.0
85;Stroh;GWX-300;;Luca de Gonçalves;-7.76229;GW-15254;14:73:ed:63:e4:90;28 May 2021;89.253.1.151;-79.20000;11 Jan 2024;38.86789;v2.7.0
95;Rivers, Welch and Hood;GWX-200;;Carlos Gaspar;-6.97719;GW-15255;cf:85:f0:54:06:8d;11 Apr 2024;90.210.110.169;-65.10000;06/05/2024, 00:00:00;41.65509;v1.2.5
93;Reinhardt;GWX-100;;Mariana Pinheiro;-7.10750;GW-15256;3e:b8:44:c8:66:e3;2024/03/13;180.221.31.204;-90.90000;2024/07/12;41.30893;v2.7.0
117;Trapp Langern OHG mbH;GWX-200;;Dr. Zita Keudel;-9.06026;GW-15257;a6:e5:d5:36:d2:4e;2016-04-18;27.204.149.241;-55.50000;2024/04/10;39.63934;v3.4.1
104;Hermighausen Weinhold AG & Co. KG;GWX-200;;David Costa;-8.17947;GW-15258;c2:f2:dc:a4:96:4d;19 Sep 2019;132.114.180.137;-68.00000;06/21/2024, 00:00:00;40.34416;v1.2.5
75;Stroh;GWX-200;;Vicente do Batista;-8.14455;GW-15259;69:11:40:d0:b7:ec;07 Sep 2021;58.247.41.107;-72.10000;2024/02/29;39.79743;v2.7.0
94;Reinhardt;GWX-300;;Ryan Rios;-6.43961;GW-15260;bf:13:65:cb:fc:c2;15 Jan 2015;19.7.120.184;-75.50000;2024-10-29;39.50107;v3.4.1
86;Barker, Henson and Neal;GWX-200;;Tomasz Baum B.Sc.;-7.01895;GW-15261;68:e6:be:ed:57:83;2019-07-18;87.14.224.95;-61.00000;2024-12-18;38.98715;v1.2.5
12;Rogner KG;NODE-9;;Bob Brooks;-7.49764;GW-15262;f2:83:f8:2d:38:94;06/10/2024, 00:00:00;214.162.35.32;-80.10000;2024-09-06;39.38006;v3.4.1
39;Hofmann Bender GmbH;GWX-100;;Ralf-Peter Anders;-9.17747;GW-15263;ff:3c:66:39:b5:86;2016-12-22;35.103.47.96;-85.00000;2024-10-21;39.15906;v2.7.0
37;Barker, Henson and Neal;NODE-9;;Lea Eigenwillig;-8.94341;GW-15264;2f:ba:82:40:7e:84;2022-12-06;243.64.216.190;-64.70000;2024-10-12;40.41023;v1.2.5
38;Roy and Sons;GWX-100;;Dr. Zita Keudel;-7.28310;GW-15265;74:be:06:ef:b3:e8;09/06/2017, 00:00:00;218.106.9.211;-74.50000;2024-01-22;39.59198;v1.2.5
51;Zobel;GWX-200;;Judy Lee;-9.11274;GW-15266;a4:a5:ab:56:cf:6a;04/21/2022, 00:00:00;160.55.248.26;-52.50000;2024-05-07;41.36533;v2.7.0
116;Rädel Löwer AG;GWX-200;;Jo Fry;-6.34136;GW-15267;ed:2c:5e:65:f6:be;06 May 2018;5.51.16.227;-73.00000;08/20/2024, 00:00:00;40.02950;v1.2.5
115;Gutknecht Stiftung & Co. KG;GWX-200;;Edelbert van der Dussen-Gierschner;-7.32120;GW-15268;88:b2:6a:83:1c:ad;2022/05/24;25.45.74.152;-74.80000;2024-07-06;39.87752;v3.4.1
77;Henson, Walker and Pruitt;NODE-7;;Mara Marques;-8.63847;GW-15269;66:f0:b3:15:9c:f7;19 May 2024;130.180.242.40;-67.70000;2024/03/07;40.68795;v3.4.1
2;Amorim;GWX-200;;Ludwig Heß;-7.15492;GW-15270;6e:4c:c1:8f:96:0a;2019-07-12;154.86.101.20;-64.80000;04 May 2024;41.04947;v3.4.1
85;Becker, Sanchez and Crawford;GWX-200;;Samir Heuser;-7.65022;GW-15271;7a:51:3d:76:cc:96;2021/11/09;54.102.46.98;-82.40000;01/04/2025, 00:00:00;39.55382;v3.4.1
70;Hövel Jopich KG;NODE-9;;Diane Hess;-6.42803;GW-15272;55:27:f7:a3:52:e2;2020/01/19;5.36.214.183;-73.20000;2024-12-05;40.98928;v2.7.0
