id_unit	cycleTs	currentMotor	dpFilter	oilTemperature	reservoirPressure	pressureOil	rms_vibration	flowmeter	humidity_intake	noiseAmbient	dischargeDewpoint	Failure
U01991	11/04/2023, 23:06:00	3.67293	18.96316	66.22438	7.98089	3.21218	1.80871	32.55800	28.23542	80.85346	12.92295	0
U01314	07/21/2023, 19:04:00	4.94354	36.07531	50.20132	9.54897	4.60294	2.94694	30.59705	84.75556	75.82588	7.79236	0
U01259	2023/06/14	1.16831	26.23279	62.58203	8.85503	4.08517	2.54219	23.95545	59.72565	62.09818	12.87932	0
U01358	2023/07/10	3.11006	16.15815	60.22852	9.03896	4.33033	4.77943	22.06327	48.30781	72.06123	8.31188	0
U00805	2023/07/24	5.21433	19.36652	59.85398	8.04815	3.30189	3.17918	34.70278	52.88891	70.56047	10.71310	0
U00057	2023-02-12	6.39989	28.73898	75.04217	8.81510	3.60175	3.61249	28.87572	22.78662	77.99609	13.37797	0
U00410	10 May 2023	2.50058	17.30401	61.26998	9.93181	4.96238	1.85478	28.56069	29.05194	73.51080	7.19730	0
U00681	2023-08-08	4.43469		60.60501	9.23957	4.97213	1.29603	28.20354	63.91353	76.42931	8.58942	1
U00979	2023-04-01	7.41657		54.37229	8.43648	3.59205	2.17872	32.37952		79.82794	4.90158	0
U00421	2023/10/16	6.59974	28.29248	48.08162	8.86225	3.80636	6.90437	23.16984	57.49707	70.66070	3.37612	0
U00144	2023/12/15	6.26300	21.44897	55.69222	8.46462	3.38881	2.87090	40.00000	49.61530	77.66759	10.83519	0
U01226	2023-05-01	4.42391	19.52794	49.46069	8.94708	4.17173	0.82164	25.85423	33.36961	79.60427	9.24108	1
U01061	03/12/2023, 15:37:00	6.93670	19.14838	71.73310	8.62310	4.17024	1.01895	30.88098	46.04545	76.93849	7.72286	0
U01470	18 Jul 2023	5.05148	20.27289	57.51939	8.23935	2.53965	1.94269	32.78297	29.87399	81.57316	7.77542	0
U01798	04/26/2023, 08:23:00	3.93434	49.30834	36.86293	9.13978	4.06846	1.06645	23.83836	36.40700	74.52026	9.12181	1
U01324	23 Dec 2023	7.63627	29.83318	72.52656	8.63216	3.85154	3.02621	19.18380	15.73810	76.97385	6.96073	0
U01806	2023/06/28	9.30562	20.11723	62.04754	9.38877	4.10451	3.69150	29.74336	52.04393	88.05274	4.19003	0
U01743	04 Jul 2023	4.28497	19.76230	71.15404	9.31687	3.75435	2.05924	24.41583	59.75349	80.76304	10.64875	0
U00848	2023-05-23	6.60443	15.60908	46.58826	9.30462	3.82382	2.58337	24.02924	34.27787	75.84088	6.94444	0
U01585	04/29/2023, 04:40:00	5.82791	12.39661	53.64217	9.80344	4.37923	1.46226	25.76458	56.85472	82.55819	6.71085	0
U00479	15 Nov 2023	7.49060	20.57041	53.77771	7.28480	2.66759	4.76290	33.44138	72.92135	73.53087	8.21440	0
U01440	2023-01-07	7.08228	13.76694	72.69652	7.80524	2.53521	2.55702	31.91617	27.69180	71.20771	13.36493	0
U00330	2023-07-14	7.26591	26.86417	73.72494	8.90003	3.69285	3.54207	27.25530	74.30390	72.37974	8.96515	1
U01181	10/30/2023, 22:26:00	8.30179	20.17329	52.04642	8.16207	3.07942		32.82826	34.23382	65.48514	1.96460	0
U00091	30 Sep 2023	3.89592	22.60901	42.41726	8.62412	3.80680	2.82915	33.74454	79.99367	83.65519	14.16983	0
U00613	2023-10-31	3.59592	12.23628	47.60521	7.41982	2.24929	2.63282	28.89157	90.38201	63.88982	9.55825	0
U01499	01 Feb 2023	8.81577	23.08365	72.79136	8.10690	3.06200	0.92033	30.50341	68.25692	77.85808	10.74752	0
U00420	2023/12/26	4.43576	32.88793	75.67236	8.82156	3.80580	2.23061	23.70800	60.06492	70.23280	13.63158	0
U01754	03 Oct 2023	8.04277	22.54341	56.89207	8.58326	3.52915	2.51129	25.88633	61.48640	73.13011	5.02419	0
U00301	08/01/2023, 11:50:00	7.47321	12.63281	50.90417	8.62818	3.78629	0.99659	25.21855	64.95565	80.50338	8.99809	0
U01588	08/09/2023, 17:06:00	3.76358	11.08786	46.48747	7.81078	2.89663	2.74508	29.83024	57.38311	78.71326	9.51757	0
U00879	2023/06/21	5.72565	45.08283	44.64532	8.35451	3.68742	3.36552	18.44633	24.45675	80.25102	8.07105	0
U01195	2023-02-26	8.67334	14.03786	54.07725	9.22486	4.06540	2.51083	22.92616	46.62402	68.97739	5.27047	0
U00738	2023-01-11	3.95519	20.18371	69.49799	7.79232	2.65169	3.31272	25.42214	62.10313	73.18814	10.61469	0
U01050	2023-08-17	3.31273	16.09994	65.05980	9.15574	4.25128	1.29969	25.95509	42.71522	86.94094	4.40189	0
U00884	2023/10/18	4.22214	15.63451	49.96581	8.49793	3.56754	4.45284	30.70772	28.43308	77.59929	8.59593	0
U01985	2023-01-20	2.97856	18.32246	48.96415	8.38294	3.14408	3.12620	31.79914	36.90783	59.33112	10.15613	0
U00402	07/17/2023, 04:38:00	5.54203	21.66445	57.83082	8.86532	4.14536	4.02146	24.26182		82.62193	10.94877	0
U00987	12/11/2023, 19:42:00	5.92327		53.36661	8.77198	4.07446	2.75955	25.40728	44.29756	78.24061	2.65227	0
U00112	04 Aug 2023	5.60857	17.67962	58.21917	8.45844	3.43612	2.16703	24.60620	65.48610	73.79304	0.08724	0
U00395	2023/02/03	6.20524	12.82794	40.26058	7.96320	3.38392	1.80337	32.37671	35.29538	72.83907	1.31894	0
U00345	12/15/2023, 23:43:00	2.27158	37.94593	54.10503	8.20462	3.88296	3.50943	27.37261	79.42416	80.73798	5.67135	0
U01878	2023-09-17	4.71161	21.46693	58.25875	7.54325	3.08253	1.34600	32.07481	57.49684	72.61363	10.20012	0
U00777	10 Mar 2023	7.25827	18.93438	58.82645	8.30185	3.59250	4.75762	23.85942	13.59293	74.34798	5.03466	0
U01356	02/12/2023, 02:15:00	4.80615	31.70819	65.81946	9.03010	3.86444	4.48716	28.26001	82.43956	66.51513	2.76269	0
U01662	2023/11/16	3.20271	15.25978	33.63801	8.99308	3.55415	1.24647	23.74829	74.69085	71.72915	9.94147	0
U00161	2023-09-27	8.37668	16.33129	40.13984	9.63355	3.93989	4.75023	27.65329	24.80848	66.08600	9.88823	0
U00135	2023/11/25	3.61831	22.72639	51.87412	8.62210	3.75619	2.67601	27.93251	86.34185	65.22907	8.60566	0
U00165	28 Apr 2023	4.41267	13.36416	52.45327	9.29926	3.77868	4.99087	30.04912	42.45994	72.63399	2.60215	0
U01507	2023/04/08	3.98654	17.14347	42.89017	9.35131	4.88571	2.27606	20.67780	88.74989	66.89384	7.56973	0
U01868	2023-03-18	5.74214	21.17957	61.65464	8.56926	3.81335	2.65566	32.36993	10.81478	74.23138	9.77449	0
U00096	2023/02/24	8.48669	10.81000	64.77530	8.73348	3.56213	5.05029	27.85610	29.53487	82.13487	11.11835	0
U00980	2023/10/21	4.02248	16.32801	50.06867	7.91694	3.08428	3.23628	22.86196	74.38427	74.86536	-1.13894	0
U01373	2023-03-04	4.04604	28.05427	48.37690	8.68482	3.46258	1.95665	36.46878	64.45152	75.87136	11.32037	0
U01692	2023/10/21	7.20254	26.72987	49.20996	8.72245	3.95949	3.40924	25.66409	15.69974	67.84050	9.08535	0
U00535	2023/12/06	6.13352	14.24778	59.99087	9.68791	4.85245	3.45363	24.70467	88.19807	71.65083	5.83142	0
U01667	2023/06/14	4.01422	34.59341	50.77792	8.46576	2.82234	8.75417	24.77698	14.21790	72.80565	8.67646	0
U01525	05/30/2023, 02:34:00	3.08256	25.21026	58.50938	7.92848	3.24052	1.97076	27.22477	66.55643	56.53974	2.59604	0
U00644	2023/05/19	5.89955	19.69326	46.63290	8.60055	3.79505	1.12446	24.07814	82.05791	77.09640	7.44276	0
U01441	2023/04/03	5.91644	22.55184	59.30620	8.79308	3.45708	5.21511	27.72345	82.42189	73.43099	7.68688	0
U00991	2023-04-23	3.58136	20.38584	60.83847	9.14519	4.07133	1.60715	28.89634	72.18415	72.54323	3.65110	0
U00546	12/07/2023, 20:23:00	8.71879	15.27592	49.92932	8.56988	3.60417	1.53800	28.00644	72.91713	74.31862	13.92462	0
U01284	26 Aug 2023	4.48580	20.91891	39.29716	8.14541	3.89117	2.60716	26.79249	50.92046	66.25933	8.92325	0
U01714	05 Oct 2023	2.97342	19.13938	79.60503	9.27155	4.24248	1.77097	31.63144	47.12447	63.12502	9.67009	0
U01794	26 Jun 2023	5.51727	16.68331	54.78748	8.60977	3.18367	2.30834	27.84926	51.33869	79.28547	5.90751	0
U00380	18 Nov 2023	5.51378	21.81438	72.60356	8.18324	3.64939	2.33848	33.94373	13.77390	84.18243	-2.83634	0
U00724	2023-09-16	8.43530	32.03303	55.11196	8.75262	3.95906	1.52127	33.52992	89.81834	77.47381	7.28093	0
U01716	17 Aug 2023	4.82656	38.70946	46.38323	9.07189	4.09093	4.62133	34.44441	81.66650	76.41921	9.23131	0
U00584	20 Nov 2023	6.21017	27.31432	69.15090	9.25971	3.98215	2.96180	26.84562	37.72427	74.22348	12.87494	0
U90137	2023/04/11	1.78011	21.95464	55.63153	10.01728	4.54121	4.11427	26.20080	11.42134	75.88632	11.87289	0
U00648	2023-03-24	3.91923	14.11594	63.11943	8.85446	3.98559	0.95208	26.21309	84.97752	67.62796	4.85232	0
U00048	2023/06/30	7.16003	17.17280	34.02687	8.99217	3.70953	0.91020	27.74482	43.06454	80.33525	7.05074	0
U00632	27 Sep 2023	7.78654	21.86657	40.36771	9.62260	4.17247	2.20480	34.17110	24.54701	71.37944	11.71610	0
U00569	2023-09-15	3.26112	13.69700	46.78228	8.93095	3.36721	3.77107	27.60347	28.87054	78.93881	6.15842	0
U00927	27 May 2023	4.89984	36.69542	53.59795	8.74267	3.87812	3.68247	23.10427	55.40498	81.75902	9.84794	0
U01871	2023/06/12	3.91414	21.03751	64.47474	7.55450	2.63582	4.20990	24.20134	45.19278	73.01699	7.19730	0
U00695	2023/09/16	3.45883	20.13847	64.87754	8.04709	2.73605	3.81715	19.18196	51.05865	61.17172	11.44887	0
U01592	19 Aug 2023	5.71199	12.20079	48.42888	9.21229	3.91657	1.76868	30.27263	22.56126	76.11357	0.59168	0
U00408	07/18/2023, 19:43:00	8.26814	23.38212	66.78452	8.85699	4.01944	2.39188	19.43244	49.69633	76.93386	4.61830	0
U01406	2023/08/29	8.68252		50.35752	8.45188	3.76858	1.48932	23.96005	94.77481	76.94702	11.14590	1
U01492	2023/02/21	6.37419	17.83655	52.58755	8.65492	3.03899	3.03613	25.29760	75.25384	72.93204	9.08353	0
U01356	22 Feb 2023	5.50539	36.14834	50.44303	8.27593	2.95055	3.19727	29.71855	19.00116	63.02941	9.44656	0
U01837	2023-03-26	5.20577	20.78345	66.91842	9.19200	3.36704	2.38416	34.64464	38.23619	75.45291	10.55201	0
U00198	2023/03/24	5.02004	35.90423	69.76619	8.28231	3.37216	2.36373	21.39470	44.70180	86.99847	4.56544	0
U01227	2023/10/16	5.49713	16.35628	59.56551	9.12709	4.22017	2.19918	30.02920	93.04410	79.69695	9.73872	0
U00599	08 Oct 2023	3.00021	21.11571	34.84262	9.27417	4.27884	1.25974	26.25418	53.04425	76.77230	12.99349	0
U00286	01 Jul 2023	4.33903	12.87062	44.13163	8.31408	3.38086	2.97021	26.71280	35.33460	74.77323	7.48987	1
U00645	11/12/2023, 09:00:00	9.02271	24.54597	48.81802	7.82992	3.47805	1.39491	29.90692	42.43556	71.01293	12.83466	0
U00752	2023/04/01	5.08322	14.41349	62.44506	8.57138	3.19956	3.18182	35.82406		78.58424	9.47327	0
U01560	2023/06/18	3.99165	23.24697	64.52082	8.59582	3.70832	0.89055	28.38170	37.02741	68.99415	8.03387	0
U00757	2023/03/18	3.02087	25.75378	56.72790	7.46639	2.82420	2.85976	34.36624	36.48215	78.09361	4.52505	0
U01700	12/25/2023, 05:33:00	6.44999	24.14463	57.45257	8.18650	3.31282	2.85254	18.39266	38.07683	82.89151	4.44898	1
U01897	01/22/2023, 17:51:00	5.81966	12.98007	35.90058	8.74401	3.60146	4.20741	21.66794	23.07707	87.47962	7.73636	0
U01588	02 Feb 2023	6.64239	16.41782	71.94999	9.58087	4.57096	1.94697	28.61020	72.78477	78.17032	11.97055	0
U01962	09/03/2023, 13:33:00	4.69277	18.46047	31.69560	8.89214	4.28860	1.91336	25.63125	49.95040	75.00076	12.24365	0
U01516	2023/11/04	5.80102		43.02662	9.03742	4.09287	4.28079	28.65172	41.36128	77.33263	6.08009	1
U01704	25 May 2023	5.24462	14.39988	40.65968	8.50023	3.64558	2.14548	31.32438	74.98504	76.70382	8.58550	0
U00632	2023/05/09	8.20540	18.60200	55.22241	9.56544	4.63302	1.67439	34.53131	21.67116	83.82711	11.67261	0
U01817	12 Oct 2023	4.48509	15.24352	32.04298	7.44178	3.17439	3.71389	27.46824	24.17165	83.34072	9.16238	0
U01715	01/20/2023, 23:45:00	5.60297		61.43127	7.29238	2.39241	2.78859	32.82743	74.54396	67.90968	7.42597	0
U00659	2023-05-17	5.26464		64.56783	7.62864	3.16284	3.52446	28.70990	78.66870	78.05775	6.09753	0
U01503	01/06/2023, 07:17:00	3.05866	23.45925	75.14444	9.35663	4.22464	2.23482	23.57198	87.81228	74.29614	8.09881	0
U01553	2023-06-18	6.10568	33.73323	42.35890	9.26952	5.09848	2.05649	22.85502	24.03761	90.43871	9.37576	0
U01204	06 Sep 2023	7.70377	19.47520	53.01176	9.70236	4.24622	2.39342	25.30015	17.86755	63.04712	2.47933	0
U00618	10/26/2023, 22:58:00	5.50203	51.42472	64.42750	8.84703	3.98204	3.24714	34.44833	23.32120	81.25179	4.76721	0
U00885	11/07/2023, 23:53:00	5.05486	12.89614	54.41579	9.00708	3.30257		25.98235	63.67316	80.65326	12.17289	0
U00309	15 Aug 2023	4.49281	33.02558	52.02379	8.52645	3.74800	4.28494	34.32011	74.78478	71.45949	8.03798	0
U00989	20 Oct 2023	5.35339	27.95970	55.41941	9.52417	4.49520	4.38053	33.37501	84.59157	67.15736	10.72674	0
U00765	28 Oct 2023	4.04400	14.06327	40.84140	8.70031	3.36493	1.67112	30.39486	66.27459	76.43204	9.29009	0
U00784	2023/01/17	4.40038	12.78577	56.33976	7.77267	3.13444		25.93504	17.49339	70.89125	8.47924	0
U01687	08/03/2023, 17:46:00	4.10496		63.84233	8.52995	3.76272	4.57903	35.26690	14.13158	74.27369	14.23871	1
U01816	11/12/2023, 18:50:00	4.01213	16.54906	28.97869	9.27031	4.15741	2.59804	26.25940	31.81677	84.16546	11.83487	1
U00219	2023/11/30	4.87116	26.13701	60.88028	8.64646	4.03799	1.41233	28.60662	71.35019	74.04387	9.18865	0
U01525	2023/02/18	4.92822	25.14322	52.86861	9.17181	3.79524		36.96136	87.37588	78.65550	7.73073	0
U00030	02 May 2023	2.66941	41.36093	62.12290	8.38863	3.08511	2.71879	27.83826	34.72263	74.70880	9.55249	0
U01921	2023/03/06	2.63034	40.04309	55.38984	7.75774	3.02074	2.05160	22.55896	15.06240	68.99226	6.41035	0
U00789	03/03/2023, 06:40:00	8.02521	13.65080	68.87401	7.96634	2.91628	7.20167	27.22677	33.65284	81.10902	11.86179	0
U01054	02/09/2023, 04:10:00	4.73589	18.33008	73.14402	9.05702	4.10292	0.65831	30.12032	46.04031	77.98132	12.03955	0
U01618	22 Dec 2023	4.31732	12.13684	58.47058	8.35519	3.29982	6.50437	26.76700	90.81247	74.91739	9.14903	0
U01870	01 Mar 2023	4.72737	30.34503	66.43810	8.72810	3.74689	9.42789	20.36869	10.70863	69.23650	6.73354	1
U01009	09/15/2023, 14:55:00	5.76120	21.06074	47.25747	8.71728	3.83308	3.48641	31.67499	58.12095	68.94211	4.91319	0
U00946	10 Sep 2023	7.34707	9.61356	54.93157	8.46066	3.63710	4.44202	27.74000	77.22384	77.17932	4.60997	0
U90404	07/16/2023, 20:45:00	7.85121	20.80784	41.90766	9.14686	3.81413	1.97667	30.93150	88.66102	72.88986	11.30579	0
U01671	2023-01-20	3.39630		68.66529	8.74680	3.50438	3.48174	30.19980	70.37243	70.16649	4.45263	0
U00213	2023-11-05	1.73578	13.23848	50.49370	7.67778	3.05817	3.51601	32.77326	71.75522	84.42423	5.22399	0
U01591	07 Jul 2023	3.70595	26.49645	64.87945	9.51854	4.18717	3.27896	31.76617	70.04342	68.50339	5.76756	0
U90240	2023/12/21	5.39363	16.97569	55.87653	8.44560	3.41774	3.52680	25.84524	21.28148	64.32412	9.31196	0
U01926	2023/03/31	7.43914	23.17050	68.56939	8.49984	3.70424	6.99063	24.38653	87.97654	70.51069	7.74228	1
U01681	03/29/2023, 15:18:00	5.50335	22.96310	58.13397	9.40389	4.41028	4.27221	28.62076	43.40453	75.93781	5.57194	0
U01286	2023-07-17	3.31360	14.76976	80.01724	8.64314	3.51055	3.01453	31.74833	61.35275	63.09463	14.24556	0
U01029	2023-09-20	8.01111	19.45343	63.52092	9.72111	4.27782	3.12991	34.71356	60.97475	83.06355	11.58713	0
U00990	2023-05-12	6.83439	25.70031	61.47412	8.87795	3.48058	4.23763	31.92163	23.29974	80.87030	8.94150	0
U00823	03 Aug 2023	7.16912	20.36545	48.67365	8.95270	3.63378	2.75502	28.86901	87.88464	69.94583	10.78955	0
U01695	03/13/2023, 15:52:00	1.78133	24.67861	50.66684	9.60919	4.07505	2.39275	29.26474	70.94393	64.96979	9.80157	1
U00426	2023/07/08	5.49140	21.76628	71.16310	9.03855	3.86285	5.99128	27.94471	92.32407	72.43317	2.23397	0
U00033	12/20/2023, 06:58:00	7.07905	12.75268	66.54327	9.14886	4.71540	2.17796	24.86829	62.51788	67.08613	6.69754	0
U00806	2023-10-25	8.59209	19.44269	65.84262	8.44764	3.43805	1.71553	29.80954	89.75349	74.40786	12.49588	0
U01633	12/04/2023, 13:01:00	6.34009	19.48821	61.65088	8.03314	3.52949	8.84216	22.24297	47.32364	78.09273	4.44166	0
U01984	2023-05-02	5.56908	97.72203	63.02299	8.08787	3.02966	3.10296	19.97587	54.53056	77.67294	6.65639	0
U01106	2023/03/17	2.46103	26.86243	52.41851	8.92987	4.03650	3.58491	20.02119	67.82410	67.28454	4.74880	0
U00633	06/27/2023, 21:46:00	5.13275	28.38531	47.77671	8.52274	3.78797	1.21824	21.22960	28.74417	70.38265	6.82630	0
U01910	2023/06/20	6.15394	10.86829	49.53850	8.78739	3.48107	2.43651	25.25731	34.12449	81.31518	5.14303	0
U00565	02 Feb 2023	3.38764	16.97700	62.16142	9.42342	4.26636	4.96446	31.72775	75.22700	72.16249	8.79255	0
U00211	02/22/2023, 06:23:00	3.75393	35.72723	58.22248	9.11307	3.88616	1.37092	28.45118	18.58242	64.37601	6.45517	0
U01116	21 Feb 2023	4.04403	29.31466	61.07916	8.96481	3.55946	1.98642	27.11100	90.67006	67.41516	8.75108	0
U00366	14 Feb 2023	6.10490	20.95864	43.22374	8.81276	3.87506	1.46040	26.51595	48.47940	65.83496	11.10268	0
U01010	2023-05-14	5.84852	46.24014	33.40191	9.00121	4.26458	3.40252	27.92493	86.19221	69.72285	13.13970	1
U00458	2023/12/01	3.76235	16.49203	30.75910	8.64723	3.64340	2.27160	25.15421	37.64100	73.50155	8.92571	0
U01552	2023/12/13	6.57185	12.43020	78.03329	8.85080	3.86562	5.22707	32.99670	70.33252	91.50344	6.57221	0
U00478	2023-07-10	6.30045	18.15994	49.58368	8.21194	3.25643	2.49753	30.06390	25.15462	70.59299	4.88629	1
U01596	2023-03-03	1.26549	12.86761	35.11722	8.59603	3.25770	6.07055	27.73858	33.68092	85.52872	12.97491	0
U00594	2023-02-09	5.02530	16.92868	35.95518	9.26303	4.29010	3.26653	25.68060		69.02084	6.50793	0
U00324	2023-05-19	8.35953	19.53736	63.81805	8.83241	3.34633	2.06078	25.49268	57.58289	78.13864	1.13076	0
U01322	2023/03/27	4.93584	38.91217	64.34849	8.91289	4.16306	2.89576	27.09790	17.16778	75.66458	6.57465	0
U01758	30 Jun 2023	6.22827	15.44502	46.34521	9.97406	4.90723	3.17371	29.91155	16.95254	76.93752	-0.10242	0
U00641	07/08/2023, 13:12:00	5.62158	27.70709	52.48545	8.73844	3.84252	1.70927	30.79158	47.19032	78.10053	7.53655	0
U00475	11/28/2023, 17:40:00	5.67187	16.04710	37.74633	9.61921	4.42004	3.27006	32.13590	94.62693	74.44510	6.10126	0
U01749	12 Feb 2023	4.37288	32.81532	60.61651	9.08627	3.49889	2.74084	27.95366	56.40711	81.17294	10.08275	0
U01198	14 Dec 2023	6.10036		56.25639	8.99702	3.86312	6.62424	29.51406	88.02975	66.17918	4.62811	0
U01811	01/25/2023, 21:48:00	3.63951	10.96456	46.69383	8.65506	3.52962	4.10889	31.27803		79.20089	8.46620	0
U00281	2023-02-15	6.98427	28.33419	76.36955	9.12773	4.29704	4.56971	26.33840	47.25429	84.57621	14.10277	0
U01412	2023/08/15	5.30142	18.99712	56.98067	8.55163	3.33769	4.33201	33.51139	16.88104	69.38787	6.47715	0
U00585	2023-02-05	4.11044	47.43072	74.81436	8.45287	3.30737	5.09560	23.02988	66.80054	77.80320	4.07947	1
U00824	2023-09-08	2.57610	13.18345	63.75582	9.13437	4.17839	2.37754	29.08742	47.25976	77.62360	9.93498	0
U01706	11 Aug 2023	4.89235		40.54778	8.48759	2.87315	1.68666	37.26295	87.34550	67.70112	10.52535	0
U01148	12 Jun 2023	4.20249	31.09645	69.23131	8.87384	3.22290	5.06117	31.00065	19.13184	74.81479	9.71840	0
U01682	08 Apr 2023	4.20333	9.92391	65.67392	8.69507	3.18005	3.65611	27.71190	34.57040	80.68615	6.59765	0
U00520	2023-11-29	6.51559	28.95047	53.74529	8.72157	3.79285	2.72132	27.63883	26.55956	74.84415	5.20312	0
U01862	14 Jul 2023	6.74732	37.85973	63.25833	8.30104	4.04372	2.20648	27.47695	90.76400	82.34859	-3.06908	0
U00152	2023/07/01	6.89687	17.11273	34.13264	8.86787	3.89715	3.18288	21.09439	67.66552	76.01264	7.81273	0
U01473	2023-07-12	3.27757	21.70167	16.04514	8.65789	3.21092	3.48660	33.49192	21.96366	70.92839	6.54448	0
U00875	09 Feb 2023	3.77425	16.27648	74.79599	7.87263	2.91928	3.68829	20.42646	13.85426	82.08027	15.91780	1
U00471	2023/09/10	4.32827		55.99100	7.60298	2.46278	2.07337	33.35038	33.02893	76.21239	12.39105	1
U01300	2023-08-31	5.79491	16.12897	65.08536	8.73877	3.57815	6.37110	25.25363	15.16483	75.43732	8.95263	0
U01344	2023-05-23	7.59566	25.14515	43.60931	8.70558	3.16184	2.05047	27.53508	47.58108	76.17485	7.87837	0
U01117	2023/07/21	5.65332	13.49784	62.74582	8.65755	4.10274	3.04370	25.17810	25.14405	80.40214	10.04024	1
U01435	20 Oct 2023	4.35288	13.35089	45.20298	9.10747	4.85772	7.55305	29.47876	59.41784	80.76101	9.30578	0
U00538	11/23/2023, 10:02:00	4.54363	30.42159	45.37650	8.88149	3.58336	2.74525	28.30906	34.17258	81.58291	4.64211	0
U00583	2023-09-29	8.40994	33.65027	58.24366	9.26465	4.71536	6.10295	20.89851	20.93064	80.13046	8.82559	0
U01761	2023-10-19	4.09923	12.90679	82.22472	7.80445	2.60408	6.63697	27.72436	92.97516	74.52398	8.67506	0
U01636	2023/04/16	5.19404	20.06753	51.10206	8.23154	3.18530	1.80752	31.30921		75.97555	4.22169	0
U01971	05/15/2023, 18:10:00	3.40359	19.58892	66.48712	8.90054	3.80074	1.88116	31.89588	50.17089	67.55365	15.88323	0
U01896	2023-04-14	4.90873	42.80277	56.17146	8.82916	3.40561	4.05679	28.68438	82.87797	84.47267	6.49357	0
U00498	2023/04/22	3.46404	26.45812	64.44755	8.53320	3.75843	3.02744	29.93476	78.46792	76.69877	7.03662	0
U00120	13 Aug 2023	7.61831	17.29200	60.61701	8.33971	3.34888	3.28337	33.18280	41.07747	61.03799	4.98153	0
U01176	10 Sep 2023	2.86356	30.96984	67.62043	8.55323	3.62458	5.04872	36.01561	87.70089	79.11116	3.30681	0
U00060	2023-06-30	2.18606	26.91127	53.84020	8.34845	3.23164	3.47801	33.30609	65.50948	74.59069	9.55471	0
U00771	03 Aug 2023	2.79766	25.53680	52.64027	9.59415	4.48676	3.27154	31.19646	50.83827	74.32294	6.93468	0
U01894	02/20/2023, 12:02:00	8.06195	15.83304	57.47308	9.22761	4.26970	4.16144	28.63413	14.59161	76.22400	8.60572	0
U01066	2023-04-15	4.05954	17.51697	52.83768	8.76855	3.69933	3.21035	23.52282	33.48475	74.43526	11.91725	0
U00805	09/30/2023, 04:35:00	6.04499	35.56670	47.46237	8.81593	3.62011	3.32028	28.52384	77.16628	75.26964	0.10469	0
U01616	2023-05-29	5.69260	13.07302	39.09066	8.35293	2.60134	2.07497	16.36402	44.48850	75.68358	-0.57899	0
U00098	02/07/2023, 16:07:00	4.98802	55.59265	69.04478	9.61693	4.32568	1.50213	29.31504	42.36279	69.87390	15.51801	0
U00600	2023/02/03	2.83745	12.30389	52.13055	8.85518	3.38275	3.18234	31.00422	24.07074	80.90895	11.22443	0
U01971	2023-05-03	2.93435	19.31907	36.19003	9.71563	4.44952	4.92851	27.87744	85.41427	63.48717	8.09711	0
U01221	09/18/2023, 15:49:00	4.84990	26.55026	47.16776	9.30608	4.22312		33.66575	71.89346	67.09129	6.91320	0
U00847	2023/08/21	3.71162	25.13626	59.32303	9.84615	4.94289	1.13892	26.45038	58.36532	85.12309	10.81983	0
U01539	2023-12-20	8.69531	13.88966	46.87473	7.67420	2.60105	1.85558	27.43582	64.77988	76.51948	0.20323	0
U00765	10 Oct 2023	6.04279		67.15802	9.11477	3.70925	5.64432	27.85360	18.37762	82.77286	10.01604	0
U00473	2023-01-14	3.52452	53.93701	58.39864	7.85715	3.05374	2.73084	34.12434	41.19721	74.34915	11.90124	0
U01795	2023-06-19	6.70378	9.75257	56.46801	8.93285	3.78922	5.93345	27.28102	26.65276	78.17745	8.55561	0
U01078	2023-05-19	4.92476	19.77086	49.80766	8.64122	3.37148	2.97351	29.90092	32.16215	71.33495	7.30118	0
U01309	09/12/2023, 13:14:00	4.38632	14.23215	48.38265	8.31580	3.38166	2.12487	35.22881	51.46379	65.79845	7.49289	0
U01736	2023-11-06	6.22296	22.91237	43.28249	10.50000	5.42288	2.00969	23.33628	60.48292	70.37508	9.71335	0
U01429	02/23/2023, 01:11:00	4.70253	25.92293	53.21442	8.33907	4.04818	2.90549	23.96091		80.82657	10.48218	0
U00930	17 Jan 2023	6.14779	26.45481	67.36469	7.98940	3.27857	1.46027	18.39249	48.89234	70.41912	6.83156	0
U00095	29 Jul 2023	6.89700	32.59088	56.30948	8.71614	4.30179	2.02138	24.78753		68.28200	8.10144	0
U00602	2023-05-07	5.29386	14.72656	55.33535	7.72904	3.81762	1.93409	24.12132	26.54917	77.13305	5.40720	0
U01453	02/23/2023, 14:11:00	5.06760	14.04583	58.99305	9.87343	4.38824	2.08838	30.12032	92.37899	75.26249	8.55268	0
U01891	10/01/2023, 15:42:00	4.28255	16.72114	64.91555	9.30371	4.91106	1.65772	33.21364	46.82798	88.01075	13.31619	0
U00673	2023/12/12	4.47782	30.15323	50.62091	9.59317	4.47483	3.48429	20.94106	31.61208	73.11843	3.88492	0
U01990	2023-09-13	5.26197	13.16192	49.76889	8.51396	3.77731	1.66562	30.16347	20.03255	66.39050	11.64185	0
U01755	23 Feb 2023	5.00406	30.17853	59.94963	8.71029	3.80896	1.66422	25.99401	67.54855	72.93034	1.04775	0
U00608	2023-06-29	5.48284	21.43401	48.58408	9.03199	3.96369	1.42393	31.08777	64.48580	63.00753	5.71253	0
U01976	2023-08-02	6.71026	26.35839	60.91008	8.38828	3.14635	2.78592	27.47308	58.69203	82.65600	6.18487	0
